period,AHU-1-EC,AHU-1-SAR,AHU-1-SAT,CHB-1-DF,CHB-1-SP,CHI-1-CP,CHI-1-KWR,CHI-1-LCWSTSP,CHICMP-1-AP,CLDHM,CLDOAFT,CLDOAT,CNDP-1-RFT,CNDP-1-SPD,CT-1-ENT,CT-1-EXT,CT-1-SPD,CW-1-STSP,DHW-1-RT,DHW-1-ST,DHWB-1-RTL,DHWB-2-RTL,DHWT-1-TMP,EVA-1-P,EVA-1-RT,H-1-CO2,H-1-TMP,H-2-CO2,H-2-TMP,HC-1-RT,HC-1-ST,HYD-1-DP,HYD-1-RTT,HYD-1-SPD,HYD-1-ST,HYD-2-SPD,HYDC-1-P,LHB-1-DF,LHB-1-SP,OAT-1,OAT-2,PC-1-P,hour,weekday,CDD,CHI-1-EC,CT-1-EC,CNDP-1-EC,HYD-1-EC,HYD-2-EC
2021-08-14 20:30:00+00:00,100.25,45.33,20.36346667,5.09,56.5,91.84953333,89.00866667,7.52,45.75226667,41.18333333,25.30733333,25.28733333,23.544,57.74,20.576,19.206,55.94,8.6676,42.82606667,52.0678,53.54813333,33.57853333,53.99813333,52.65306667,6.061333333,424.2463333,22.24873333,413.1098667,23.5202,9.269333333,7.260666667,6.985133333,11.40093333,0,9.133333333,43.52333333,25.84473333,3.99,50.12,24.165,24.1732,19.2168,20.06,4.98,0.035,17.154,11.5,4.75,0,1.65
2021-08-14 20:45:00+00:00,99.75,45.33,20.32486667,5.09,56.22,91.93553333,89.65873333,7.52,45.959,42.18333333,25.14,25.02,23.39266667,57.74,20.76266667,19.27466667,55.66,8.730933333,47.19453333,52.29706667,22.617,20.082,53.62546667,52.47993333,5.956,423.2045333,22.2138,411.6120667,23.48186667,9.166666667,7.161333333,6.933266667,11.3182,0,9.067133333,43.33666667,25.7022,3.99,49.88,23.65446667,23.66426667,19.20873333,20.06,5.02,0.035,17.19,0,4.75,0,0.35
2021-08-14 21:00:00+00:00,99.75,45.33,20.33993333,5.09,56.22,91.8708,89.65473333,7.48,46.5766,42.85,24.84933333,24.96933333,23.554,57.46,20.61266667,19.34333333,55.94,8.7496,41.19846667,50.7766,38.21426667,20.082,52.12326667,52.36893333,5.976666667,419.3624667,22.23206667,412.4496667,23.52013333,9.136666667,7.173333333,7.017333333,11.313,0,9.0592,43.51,25.74093333,4.01,49.88,23.7044,23.6948,19.11466667,20.94,4.98,0,17.475,0,3.75,0,2.65
2021-08-14 21:15:00+00:00,100.25,45.27,20.28833333,5.09,56.22,91.597,90.53953333,7.48,46.6144,44.15,24.77066667,24.75066667,23.45866667,57.46,20.50333333,19.238,55.94,8.861466667,39.43873333,51.81673333,51.0208,51.0944,53.81573333,52.22113333,5.870666667,425.4185333,22.2104,411.3427333,23.50733333,9.071333333,7.073333333,6.981666667,11.25193333,0,8.9576,43.13666667,25.76946667,3.99,49.88,23.66973333,23.67666667,19.16366667,21.06,5.02,0,23.437,0,4.75,0,0.35
2021-08-14 21:30:00+00:00,99.75,45.33,20.31766667,5.11,56.22,91.62986667,90.86846667,7.52,46.9588,44.85,24.37866667,24.39866667,23.47066667,57.74,20.53066667,19.16933333,55.94,8.958933333,44.9054,52.9196,32.784,50.414,54.55713333,52.18913333,5.837333333,428.3489333,22.33306667,413.0772,23.4646,9.001333333,7.038,6.9788,11.20853333,0,8.9622,43.35666667,25.71046667,3.99,49.88,23.718,23.6318,19.27753333,20.94,4.98,0.035,23.572,11.5,4.75,0,0.35
2021-08-14 21:45:00+00:00,100.25,45.27,20.35926667,5.09,56.22,63.0488,6.455933333,7.52,3.31,45.51666667,24.10133333,24.12133333,11.21333333,4.873333333,19.62666667,19.07533333,3.86,9.045066667,46.156,51.95333333,48.164,50.414,53.2368,59.5542,9.708666667,422.184,22.27986667,409.7886667,23.50446667,9.972,9.889333333,6.8986,11.5616,0,11.123,43.71666667,25.8346,4.01,50.12,23.63613333,23.53893333,19.2738,21.06,4.98,0.035,4.918,0,0,0,1.65
2021-08-14 22:00:00+00:00,99.75,45.33,20.35486667,5.11,56.22,90.82253333,78.48446667,7.52,40.34993333,47.48333333,23.854,23.734,22.73533333,57.46,20.916,19.49533333,46.089,9.1868,44.2796,52.30266667,63.67233333,58.55573333,53.8776,57.58426667,8.585333333,419.9047333,22.2632,407.9328,23.506,11.88466667,9.777333333,7.052066667,13.34946667,0,11.4996,43.51,25.8484,4.01,49.88,23.6222,23.53046667,19.36706667,21.94,4.98,0,15.162,0,0.25,0,0.35
2021-08-14 22:15:00+00:00,100.25,45.27,20.30753333,5.11,56.22,92.85913333,89.93113333,7.52,46.26773333,48.51666667,23.316,23.436,23.70333333,57.46,20.83733333,19.36666667,55.66,9.3506,42.86833333,53.51353333,58.302,60.668,55.29786667,55.9424,7.732,429.3256667,22.29486667,416.2031333,23.50446667,11.18266667,9.034,6.969466667,13.01213333,0,10.8154,43.37,25.77146667,3.99,49.88,23.45646667,23.46633333,19.28573333,21.94,4.98,0.035,23.194,0,1.25,0,1.65
2021-08-14 22:30:00+00:00,99.75,45.33,20.33213333,5.11,56.5,92.99233333,90.15006667,7.48,46.75893333,49.55,23.19466667,23.07466667,23.754,57.74,20.796,19.32733333,55.66,9.4454,41.42726667,51.7178,59.65726667,61.028,52.90853333,55.1536,7.378666667,419.5143333,22.27133333,411.0823333,23.46466667,10.80133333,8.646666667,6.9216,12.70253333,0,10.46493333,43.29666667,25.90553333,4.01,49.88,23.29033333,23.396,19.282,22.06,4.98,0,23.392,0,1.25,0,0.35
2021-08-14 22:45:00+00:00,99.75,45.27,20.3248,5.09,56.5,92.27026667,91.3438,7.52,46.92333333,50.51666667,22.66666667,22.78666667,23.506,57.74,20.61666667,19.282,55.94,9.4784,41.15333333,52.10613333,67.71526667,60.668,53.88146667,54.67766667,7.080666667,423.0956667,22.21666667,417.6593333,23.49313333,10.47733333,8.364666667,7.010133333,12.4542,0,10.20093333,43.61,25.83626667,3.99,50.12,23.23326667,23.23893333,19.26946667,21.94,5.02,0.035,23.492,8.5,1.25,0,0.35
2021-08-14 23:00:00+00:00,99.75,45.27,20.3302,5.11,56.22,91.90753333,92.01286667,7.52,47.10333333,52.11666667,22.17866667,22.19866667,23.384,57.74,20.51866667,19.09733333,55.94,9.52,38.61913333,53.8282,62.344,61.028,54.8676,54.00706667,6.787333333,421.7066667,22.3104,424.1388667,23.51593333,10.15533333,8.045333333,6.9512,12.23753333,0,9.9488,43.57,25.64313333,4.01,49.88,22.94193333,22.84906667,19.2124,22.94,5.02,0.035,23.629,0,4.75,0,0.35
2021-08-14 23:15:00+00:00,99.75,45.27,20.2464,5.09,56.22,92.30286667,91.72246667,7.48,46.90106667,53.48333333,21.928,21.808,23.34133333,57.46,20.606,19.18533333,55.94,9.48,40.22186667,52.0104,42.7142,57.973,53.10753333,53.56013333,6.590666667,424.0510667,22.31653333,411.1236,23.509,9.858666667,7.786,7.011333333,11.9888,0,9.677466667,43.57666667,25.76126667,4.01,50.12,22.8668,22.887,19.02506667,23.06,4.98,0,17.818,0,0.25,0,1.65
2021-08-14 23:30:00+00:00,99.75,45.33,20.2862,5.11,56.5,92.98373333,89.20653333,7.48,46.15886667,54.81666667,21.64333333,21.62333333,23.56933333,57.46,20.89466667,19.38866667,55.94,9.48,44.85613333,53.09526667,38.85366667,60.5356,54.933,53.23873333,6.340666667,419.2974,22.2724,410.8544667,23.49306667,9.622666667,7.587333333,7.041866667,11.80886667,0,9.4788,43.37666667,25.69206667,4.01,49.88,22.66933333,22.8042,19.08653333,22.94,4.98,0,22.902,0,4.75,0,0.35
2021-08-14 23:45:00+00:00,99.75,45.33,20.26846667,5.09,56.5,64.16946667,6.267533333,7.52,3.25,55.81666667,21.20466667,21.32466667,11.55133333,7.54,19.96333333,19.42533333,3.86,9.52,43.8668,53.30573333,2.427,60.555,54.24666667,60.1736,9.971333333,417.4088,22.30386667,409.3240667,23.48186667,10.15933333,10.00933333,7.006933333,11.8626,0,11.3022,43.71,25.82193333,3.99,50.12,22.24866667,22.15466667,19.0902,22.94,5.02,0.035,0,0,0,0,0.35
2021-08-15 00:00:00+00:00,100.25,45.27,20.30013333,5.11,56.5,87.5894,71.29306667,7.48,37.1634,56.81666667,21.09733333,21.07733333,21.49933333,50.06,20.586,19.39066667,44.78,9.52,46.0002,52.14173333,17.807,60.915,52.82946667,58.0832,8.878666667,423.8120667,22.35106667,412.58,23.4974,11.94466667,10.232,6.999066667,13.49813333,0,11.8386,43.80333333,25.83446667,3.99,49.88,21.6964,21.71,19.19613333,0,6.02,0,12.264,11.5,0.25,0,1.35
2021-08-15 00:15:00+00:00,100.25,45.27,20.22846667,5.09,56.22,94.06933333,90.36213333,7.52,46.84113333,57.51666667,20.61866667,20.73866667,24.116,57.46,21.09666667,19.648,55.66,9.48,43.8652,50.9832,17.47046667,59.456,51.97273333,55.39053333,7.541333333,421.5327333,22.3602,411.9613333,23.526,10.91266667,8.773333333,7.0932,12.93873333,0,10.63073333,43.52333333,25.78753333,3.99,49.88,21.15426667,21.25266667,18.78886667,0,6.02,0,17.475,0,4.75,0,1.65
2021-08-15 00:30:00+00:00,99.75,45.27,20.19106667,5.11,56.5,93.01946667,91.7734,7.52,47.1144,58.81666667,20.406,20.286,23.58133333,57.46,20.88266667,19.454,55.94,9.48,43.35586667,53.02013333,56.94966667,45.0254,54.61966667,53.81433333,6.678666667,424.3982,22.33853333,417.9848667,23.51166667,9.97,7.88,7.015466667,12.26446667,0,9.8082,43.33,25.5374,3.99,49.88,20.79366667,20.77633333,18.76433333,0,5.98,0,17.809,0,4.75,0,0.35
2021-08-15 00:45:00+00:00,100.25,45.27,20.1604,5.11,56.5,66.7492,17.80833333,7.48,9.516666667,60.08333333,19.94133333,19.96133333,12.72466667,11.66,19.80733333,19.23333333,11.3,9.52,43.34373333,52.64326667,48.117,40.289,53.6222,58.152,8.926,423.3347333,22.34906667,418.1803333,23.51306667,9.685333333,9.329333333,7.001733333,11.7274,0,10.8038,43.56333333,25.5106,3.99,50.12,20.1936,20.20986667,18.73993333,0,5.98,0,1.506,0,0,0,0.35
2021-08-15 01:00:00+00:00,100.25,45.27,20.1378,5.09,56.5,66.64686667,11.50693333,7.52,6.296666667,60.45,19.756,19.736,12.95733333,15.5,19.90333333,18.99533333,7.58,9.52,38.3806,51.02986667,50.96526667,46.33273333,52.0822,62.02726667,10.87866667,428.3052667,22.34626667,419.1896667,23.54173333,11.57533333,11.288,7.042266667,13.044,0,12.5868,43.87,25.64906667,4.01,49.88,19.96813333,19.95533333,18.7932,1.06,6.02,0,5.115,0,0,0,1.65
2021-08-15 01:15:00+00:00,100.25,45.27,20.13013333,5.11,56.22,91.52953333,89.79406667,7.48,46.08773333,60.85,19.524,19.404,23.428,57.74,20.21933333,18.722,55.66,9.52,43.264,52.79953333,52.899,60.82653333,54.12626667,56.35846667,8.039333333,427.2418667,22.33113333,419.4264667,23.52026667,11.528,9.316666667,6.997066667,13.561,0,11.116,43.42333333,25.6552,4.01,49.88,19.7292,19.72466667,18.7526,1.06,6.02,0,17.598,0,1.25,0,1.65
2021-08-15 01:30:00+00:00,100.25,45.27,20.0592,5.11,56.5,91.2074,92.05053333,7.48,46.67893333,61.45,19.25866667,19.13866667,23.11066667,57.74,20.07733333,18.652,55.94,9.52,44.37266667,52.23546667,68.275,60.828,52.8094,53.63073333,6.627333333,422.358,22.27073333,419.1986667,23.52746667,9.961333333,7.848666667,7.038733333,12.3906,0,9.7976,43.17,25.51093333,4.01,50.12,19.5458,19.4344,18.74446667,1.06,6.02,0,17.72,11.5,4.75,0,1.65
2021-08-15 01:45:00+00:00,100.25,45.33,20.0356,5.11,56.5,60.40233333,0,7.52,0,62.15,18.86066667,18.98066667,10.046,0.8666666667,18.898,18.50933333,0,9.48,41.741,34.11193333,65.11913333,57.36666667,52.03153333,59.56573333,9.664666667,419.3187333,22.2934,416.4220667,23.516,9.819333333,9.872,7.033333333,11.81213333,0,11.1888,43.71666667,25.56353333,4.01,49.88,19.38913333,19.27993333,18.68733333,1.06,6.02,0,0,0,0,0,0.35
2021-08-15 02:00:00+00:00,100.25,45.33,19.88966667,5.11,56.22,69.54873333,24.0348,7.52,11.9878,62.15,18.73133333,18.71133333,14.32533333,19.34,19.238,18.21333333,14.74,9.52,42.25006667,41.24546667,32.88946667,34.2278,54.30866667,60.5952,10.16933333,418.9717333,22.2752,416.4960667,23.516,11.38133333,10.92066667,6.993466667,13.00046667,0,12.34,43.75666667,25.54573333,3.99,50.12,19.146,19.2402,18.74,2.06,5.98,0,7.797,0,2.75,0,0.35
2021-08-15 02:15:00+00:00,100.25,45.27,19.69233333,5.11,56.5,90.72126667,89.9364,7.52,46.59226667,62.85,18.34133333,18.36133333,23.122,56.00666667,20.056,18.40133333,55.94,9.52,44.3454,52.3076,22.824,30.14,53.27646667,55.7626,7.682666667,423.2911333,22.28013333,414.5099333,23.5102,11.16533333,8.958666667,7.0558,13.3148,0,10.76293333,43.52333333,25.65506667,4.01,50.12,19.1216,19.11686667,18.70733333,2.06,5.98,0,17.416,0,0.25,0,1.65
2021-08-15 02:30:00+00:00,99.75,45.33,19.6146,5.09,56.5,74.53386667,39.01153333,7.48,18.93,63.15,18.09933333,18.11933333,15.80866667,25.52666667,19.104,18.34133333,26.18,9.52,41.44073333,51.2006,30.8424,42.68266667,52.13453333,56.811,8.273333333,422.0537333,22.20593333,417.2448667,23.5218,9.876,8.918,7.0644,12.06733333,0,10.58886667,43.41666667,25.55366667,4.01,49.88,18.92006667,19.01286667,18.69113333,1.94,5.98,0,6.772,0,0.25,0,0.35
2021-08-15 02:45:00+00:00,99.75,45.33,19.48473333,5.11,56.5,61.76393333,0,7.48,0,64.35,17.854,17.874,11.01,0,19.01133333,18.26333333,0,9.52,41.19786667,53.21186667,52.97373333,60.51033333,54.5026,61.6182,10.72,422.6398,22.20133333,417.2034667,23.5174,10.80266667,10.846,6.841266667,12.55033333,0,12.09966667,43.65666667,25.49833333,3.99,50.12,18.9344,18.9238,18.67926667,1.94,6.02,0,0,0,0,0,1.65
2021-08-15 03:00:00+00:00,100.25,45.33,19.37586667,5.11,56.5,86.47026667,75.91786667,7.48,46.67006667,65.15,17.74933333,17.72933333,20.58666667,51.47333333,19.42333333,18.056,44.78,9.48,44.9196,52.05586667,68.293,60.868,52.95593333,57.656,8.662,420.3606667,22.21953333,415.6495333,23.48893333,11.884,10.08,7.053133333,13.72366667,0,11.71906667,43.65,25.6308,3.99,50.12,18.82453333,18.81973333,18.73626667,3.06,5.98,0,13.176,0,0.25,0,1.35
2021-08-15 03:15:00+00:00,100.25,45.33,19.2854,5.09,56.22,89.79473333,92.33266667,7.48,47.1878,66.15,17.522,17.402,22.75933333,55.14,19.81533333,18.16866667,55.94,9.52,46.7732,51.27153333,68.293,59.501,51.92913333,54.04253333,6.797333333,422.5534,22.20166667,414.1102667,23.4176,10.21733333,8.092,7.1004,12.62106667,0,10.04073333,43.25666667,25.6046,3.99,50.12,18.7206,18.71806667,18.6792,3.06,5.98,0,17.926,8.5,3.75,0,0.35
2021-08-15 03:30:00+00:00,100.25,45.27,19.17626667,5.11,56.22,69.05926667,31.47473333,7.52,15.65886667,67.15,17.302,17.282,13.72333333,18.47333333,18.57933333,17.99933333,18.74,9.52,45.54186667,52.33346667,51.49906667,60.5692,53.75453333,56.8174,8.235333333,422.5096667,22.16346667,415.0308,23.40753333,9.409333333,8.750666667,7.0492,11.63493333,0,10.3554,43.33,25.54926667,3.99,50.12,18.62346667,18.53933333,18.6874,2.94,5.98,0,10.036,0,0,0,1.65
2021-08-15 03:45:00+00:00,99.75,45.27,19.03913333,5.09,56.22,62.5788,0,7.48,0,68.15,17.09466667,17.07466667,11.15266667,0,18.65533333,17.92533333,0,9.52,44.6224,53.236,52.961,60.969,53.70106667,61.8986,10.81666667,423.7253333,22.1378,414.4122667,23.41046667,10.97133333,11.01466667,7.098466667,12.64173333,0,12.16,43.37,25.57613333,3.99,49.88,18.45166667,18.54073333,18.6792,2.94,6.02,0,0,0,0,0,0.35
2021-08-15 04:00:00+00:00,99.75,45.27,18.80606667,5.09,56.5,87.7024,80.50233333,7.48,42.11433333,68.81666667,16.77866667,16.79866667,21.922,54.86,19.29933333,17.85066667,52.22,9.52,48.25446667,51.807,68.341,60.609,52.58153333,56.5738,8.056666667,424.1164,22.1074,417.0822667,23.3776,11.58333333,9.531333333,6.947866667,13.51746667,0,11.37093333,43.25666667,25.4414,3.99,49.88,18.41646667,18.30673333,18.74446667,3.94,5.98,0,20.34,0,1.25,0,0.35
2021-08-15 04:15:00+00:00,99.75,45.27,18.60613333,5.11,56.5,81.6544,63.7478,7.52,33.43666667,68.35,16.796,16.916,19.11066667,43.95333333,19.262,17.98866667,41.06,9.48,49.04653333,51.31806667,52.961,60.609,52.0488,55.39733333,7.542666667,426.0698,22.07866667,419.5803333,23.34466667,9.932666667,8.384,6.849533333,12.27133333,0,10.03766667,43.32333333,25.38493333,3.99,49.88,18.157,18.26306667,18.7564,4.06,6.02,0,12.621,0,0.25,0,1.65
2021-08-15 04:30:00+00:00,100.25,45.33,18.32713333,5.11,56.22,61.29973333,0,7.52,0,68.11666667,16.67533333,16.79533333,10.51,0,18.632,17.916,0,9.52,48.9402,50.83146667,52.961,60.07006667,51.58806667,60.5694,10.17866667,428.3492,22.04693333,418.1152,23.35313333,10.32533333,10.35133333,7.087066667,12.09333333,0,11.70753333,43.39,25.50253333,4.01,50.12,18.05646667,18.06913333,18.5084,4.06,6.02,0,0,0,0,0,1.65
2021-08-15 04:45:00+00:00,100.25,45.27,18.20926667,5.09,56.5,76.85066667,45.7786,7.52,23.70113333,69.15,16.61533333,16.59533333,17.40533333,32.86,19.00866667,17.84466667,29.9,9.52,44.67513333,52.5828,51.34026667,59.91613333,53.93853333,59.33566667,9.569333333,427.1985333,21.9888,418.5386,23.3272,11.668,10.582,7.083466667,13.34026667,0,12.04873333,43.17666667,25.50453333,4.01,49.88,17.85526667,17.9516,18.7526,4.06,6.02,0,12.442,0,2.75,0,1.65
2021-08-15 05:00:00+00:00,99.75,45.27,18.22986667,5.11,56.22,90.06346667,87.8152,7.52,45.49893333,69.18333333,16.41533333,16.39533333,22.67266667,54.86,19.53533333,17.97466667,55.66,9.52,47.603,53.2548,52.9,60.617,54.14073333,54.94873333,7.27,428.8701333,21.97366667,418.4173333,23.30846667,10.76866667,8.560666667,7.183533333,12.9772,0,10.40646667,42.89,25.38886667,3.99,49.88,17.81073333,17.81326667,18.74446667,4.94,5.98,0,16.76,8.5,4.75,0,0.35
2021-08-15 05:15:00+00:00,100.25,45.27,18.17633333,5.11,56.5,67.719,24.14146667,7.52,12.06113333,70.15,16.122,16.102,12.92266667,14.80666667,18.422,17.96733333,14.74,9.52,50.6064,52.7276,68.28,60.977,53.608,57.49413333,8.551333333,429.1306667,21.9384,419.5478667,23.24113333,9.557333333,9.012,7.003266667,11.65873333,0,10.5824,43.03,25.29733333,3.99,49.88,17.935,17.83113333,18.6956,4.94,6.02,0,2.648,0,0,0,1.65
2021-08-15 05:30:00+00:00,99.75,45.27,17.9294,5.11,56.22,62.318,0,7.48,0,70.48333333,15.722,15.742,11.28133333,0,18.53133333,17.83933333,0,9.52,50.81073333,52.2936,52.9,60.977,53.1064,62.15873333,10.94933333,429.7168,21.89693333,418.3521333,23.26546667,11.09466667,11.13866667,6.993866667,12.6808,0,12.27453333,43.03,25.507,3.99,49.88,17.723,17.75993333,18.72373333,5.06,6.02,0,0,0,0,0,1.65
2021-08-15 05:45:00+00:00,100.25,45.27,17.7022,5.09,56.5,87.9798,81.97966667,7.52,42.39446667,70.85,15.59266667,15.47266667,21.624,55.14,19.15466667,17.798,52.22,9.52,50.84826667,51.58813333,52.9,60.977,52.699,56.45886667,8.109333333,428.8051333,21.8724,420.7940667,23.215,11.562,9.466,6.9316,13.45806667,0,11.30393333,43.35666667,25.37833333,3.99,50.12,17.6154,17.73086667,18.7118,4.94,5.98,0,20.537,0,1.25,0,1.65
2021-08-15 06:00:00+00:00,99.75,45.27,17.50613333,5.09,56.22,81.5672,65.271,7.52,33.30333333,70.85,15.35733333,15.23733333,19.04466667,40.47333333,19.07,17.968,40.78,9.48,50.71546667,51.25273333,52.9,60.617,52.61833333,55.08113333,7.339333333,432.8424,21.79506667,423.6828667,23.1614,9.86,8.320666667,7.065533333,12.14633333,0,10.0148,42.89666667,25.40726667,3.99,49.88,17.582,17.4782,18.69113333,5.94,6.02,0,17.703,0,0.25,0,0.35
2021-08-15 06:15:00+00:00,100.25,45.33,17.3876,5.09,56.22,60.48953333,0,7.52,0,71.81666667,15.01133333,15.13133333,10.36333333,0,18.41133333,17.75066667,0,9.52,50.6134,51.1612,68.28,60.617,52.11693333,60.363,10.07066667,431.7567333,21.74726667,422.6499333,23.1616,10.182,10.20666667,7.173733333,11.97313333,0,11.57093333,43.20333333,25.55366667,4.01,49.88,17.33106667,17.42586667,18.73186667,6.06,5.98,0,0,0,0,0,1.65
2021-08-15 06:30:00+00:00,100.25,45.33,17.30113333,5.09,56.22,75.38946667,41.2754,7.52,21.29893333,71.85,14.86866667,14.88866667,16.58733333,29.47333333,18.68133333,17.72533333,26.18,9.52,50.50153333,50.61406667,68.28,60.617,52.0634,59.56553333,9.605333333,433.4936,21.74266667,420.6637333,23.15433333,11.53733333,10.56933333,6.911733333,13.17933333,0,12.02533333,42.96333333,25.44153333,3.99,50.12,17.1692,17.2864,18.7482,6.06,6.02,0,11.443,0,0,0,0.35
2021-08-15 06:45:00+00:00,100.25,45.33,17.08286667,5.11,56.22,89.81213333,88.4582,7.52,45.29893333,72.85,14.9,14.78,22.578,55.14,19.448,17.886,55.94,9.48,50.1434,50.32773333,68.28,60.617,51.8924,54.96293333,7.269333333,437.7264,21.71486667,425.6779333,23.1368,10.77266667,8.542666667,7.0078,12.92573333,0,10.36473333,43.13666667,25.34386667,3.99,49.88,17.071,17.175,18.71186667,6.06,6.02,0,17.143,8.5,0.25,0,0.35
2021-08-15 07:00:00+00:00,99.75,45.27,16.98246667,5.09,56.22,65.9236,17.27846667,7.52,9.303333333,73.18333333,14.73066667,14.71066667,12.58133333,14.52666667,18.348,17.80266667,11.3,9.52,49.65546667,50.0904,49.72586667,57.51746667,51.60693333,57.97113333,8.872,435.2518,21.60946667,426.0036667,23.09333333,9.561333333,9.154666667,6.9056,11.6126,0,10.58773333,43.13,25.14846667,3.99,49.88,17.04953333,16.93753333,18.76893333,7.06,6.02,0,7.857,0,2.75,0,1.35
2021-08-15 07:15:00+00:00,100.25,45.33,16.82653333,5.176,56.214,62.77226667,0,7.48,0,75.08333333,14.53933333,14.41933333,11.074,1.393333333,18.53866667,17.78866667,0,9.48,49.4612,26.0016,67.68206667,60.0894,55.08426667,62.10366667,10.96,433.3848,21.58773333,423.7894667,23.11473333,11.07866667,11.084,6.948333333,12.5978,0,12.2348,43.20333333,25.38233333,3.99,50.12,16.79473333,16.7852,18.7444,6.94,5.98,0,0,0,0,0,0.35
2021-08-15 07:30:00+00:00,99.75,45.27,16.55513333,5.2,56.49,86.93673333,81.66513333,7.52,42.1722,75.48333333,14.33666667,14.21666667,21.444,54.86,19.08733333,17.52733333,52.22,9.48,51.759,11.01706667,68.313,60.751,54.88153333,56.4046,7.974666667,435.7728667,21.5536,425.9294667,23.0526,11.554,9.468,7.0586,13.39193333,0,11.266,42.73666667,25.30546667,3.99,49.88,16.73833333,16.72886667,18.7282,7.06,5.98,0,14.795,0,1.25,0,0.35
2021-08-15 07:45:00+00:00,99.75,45.33,16.30166667,5.22,56.49,80.18346667,58.87813333,7.52,30.41893333,75.85,13.99066667,14.11066667,18.44266667,40.19333333,18.57133333,17.64933333,40.78,9.52,52.37186667,10.78773333,68.313,60.751,54.61006667,54.90806667,7.41,436.6406667,21.50646667,427.0692667,22.98286667,9.748,8.172,6.9854,12.0416,0,9.887666667,42.64333333,25.2176,3.99,50.12,16.52566667,16.52286667,18.72006667,6.94,6.02,0,11.477,0,2.75,0,0.35
2021-08-15 08:00:00+00:00,99.75,45.27,16.22733333,5.22,56.49,60.2992,0,7.48,0,76.41666667,13.846,13.866,10.07866667,0,17.802,17.47,0,9.52,51.4916,10.5436,52.933,60.391,54.17293333,60.15806667,9.925333333,439.7449333,21.43593333,428.9903333,22.9374,10.106,10.11533333,6.959266667,11.8514,0,11.47006667,42.72333333,25.32353333,4.01,50.12,16.4102,16.43253333,18.6792,7.94,5.98,0,0,0,0,0,0.35
2021-08-15 08:15:00+00:00,100.25,45.33,15.93846667,5.2,56.49,71.1644,32.11946667,7.48,17.23886667,76.85,13.73133333,13.85133333,14.85533333,25.52666667,18.16466667,17.284,18.46,9.52,52.32246667,10.04146667,52.933,60.751,53.61293333,60.39733333,10.07333333,438.3338,21.403,427.4688,22.86553333,11.40466667,10.644,6.965,12.96486667,0,12.0624,42.91666667,25.27093333,3.99,50.12,16.22693333,16.13253333,18.76073333,7.94,6.02,0,9.461,0,2.75,0,1.65
2021-08-15 08:30:00+00:00,99.75,45.27,15.77173333,5.22,56.21,88.10093333,88.7944,7.52,45.56553333,77.81666667,13.78,13.76,22.11266667,54.86,18.96066667,17.49666667,55.94,9.48,51.97246667,9.8012,52.933,60.751,53.24866667,54.92513333,7.26,441.3943333,21.32166667,430.4968,22.82833333,10.74266667,8.521333333,7.054733333,12.86793333,0,10.2764,42.73666667,25.07146667,4.01,49.88,16.03613333,16.06026667,18.37006667,8.06,6.02,0,22.801,0,4.75,0,0.35
2021-08-15 08:45:00+00:00,100.25,45.27,15.85753333,5.22,56.49,66.438,23.11486667,7.48,11.92326667,77.85,13.672,13.552,12.756,16.67333333,17.82866667,17.41666667,15.02,9.48,51.1748,10.2406,68.313,60.391,53.18026667,57.05233333,8.380666667,443.4568,21.268,431.2694667,22.77753333,9.338,8.831333333,7.017866667,11.40133333,0,10.25406667,42.65,25.18746667,3.99,49.88,15.96193333,16.0704,18.17046667,7.94,5.98,0,8.82,11.5,0,0,0.35
2021-08-15 09:00:00+00:00,99.75,45.33,15.95886667,5.22,56.27,61.903,0,7.48,0,78.75,13.57666667,13.55666667,10.81866667,0,17.876,17.19133333,0,9.48,51.338,10.10266667,52.933,60.391,52.69406667,61.2584,10.53466667,444.5851333,21.25953333,431.9530667,22.78433333,10.64733333,10.65333333,7.000866667,12.20826667,0,11.83306667,42.79,25.2238,3.99,49.88,15.97026667,16.0674,18.44346667,9.06,6.02,0,0,0,0,0,0.35
2021-08-15 09:15:00+00:00,99.75,45.27,15.94986667,5.2,56.59,75.173,41.50346667,7.52,20.97446667,78.85,13.342,13.462,16.33933333,29.19333333,18.33666667,17.15066667,25.9,9.48,51.00993333,10.56733333,52.933,60.391,52.59766667,59.97373333,9.898666667,443.1310667,21.21266667,432.116,22.774,11.81333333,10.824,7.144466667,13.27933333,0,12.2184,42.81666667,25.25213333,4.01,49.88,15.93053333,16.03773333,18.49213333,9.06,5.98,0,10.826,0,0,0,0.35
2021-08-15 09:30:00+00:00,100.25,45.27,15.94553333,5.22,56.31,88.4962,87.38473333,7.52,45.51013333,79.85,13.29,13.41,22.05666667,54.86,19.054,17.45933333,55.94,9.48,50.4914,10.7738,52.933,60.391,52.3142,54.84226667,7.259333333,442.3061333,21.19366667,432.6783333,22.7578,10.81333333,8.542,7.081,12.87853333,0,10.30453333,42.67666667,25.10753333,4.01,50.12,15.9134,15.91193333,18.2518,8.94,5.98,0,17.099,0,4.75,0,0.35
